Job Title,Industry,Job Status,AI Impact Level,Median Salary (USD),Required Education,Experience Required (Years),Job Openings (2024),Projected Openings (2030),Remote Work Ratio (%),Automation Risk (%),Location,Gender Diversity (%)
Claims inspector/assessor,Finance,Decreasing,Low,53315.03,Associate Degree,2,6213,3226,53.3,65.53,China,53.14
Nutritional therapist,Healthcare,Increasing,High,51528.28,Associate Degree,4,7538,6984,59.67,45.25,UK,47.51
Further education lecturer,Education,Decreasing,Low,66632.11,Master's Degree,6,1105,1684,5.44,33.95,Germany,64.95
"Administrator, charities/voluntary organisations",Healthcare,Increasing,Moderate,49710.5,Bachelor's Degree,2,1611,2579,91.41,51.66,China,67.2
"Scientist, clinical (histocompatibility and immunogenetics)",Healthcare,Increasing,High,93173.9,PhD,7,4212,6487,25.31,32.11,UK,43.33
Garment/textile technologist,Manufacturing,Decreasing,Low,64770.3,Bachelor's Degree,5,3178,2206,77.1,52.58,China,43.64
Engineering geologist,Manufacturing,Decreasing,Low,114909.26,Master's Degree,5,1389,2818,41.44,48.51,Canada,78.74
"Editor, commissioning",Entertainment,Increasing,High,78905.63,Bachelor's Degree,7,2287,6407,32.08,38.33,USA,43.06
Location manager,Entertainment,Increasing,Moderate,69707.61,Bachelor's Degree,7,3032,1131,34.6,35.96,Brazil,64.78
Actor,Entertainment,Increasing,Moderate,96143.71,Bachelor's Degree,4,9814,1874,90.27,36.6,Canada,32.05
Field seismologist,Manufacturing,Decreasing,Moderate,101520.3,Master's Degree,6,4769,8398,60.16,43.19,Germany,45.51
Marine scientist,Manufacturing,Increasing,Low,72338.6,Master's Degree,5,6516,2899,24.18,34.15,Brazil,45.1
Fisheries officer,Manufacturing,Decreasing,Low,48992.65,Bachelor's Degree,3,1934,1261,17.96,44.15,Germany,22.19
Tax adviser,Finance,Increasing,Low,85566.67,Bachelor's Degree,4,5694,4662,83.98,52.72,Germany,40.1
Fast food restaurant manager,Retail,Decreasing,Moderate,41465.74,High School,5,4425,8128,42.52,50.04,USA,28.01
Quarry manager,Manufacturing,Increasing,High,79991.62,Bachelor's Degree,7,7817,709,37.47,45.06,Germany,77.33
Colour technologist,Manufacturing,Increasing,High,61578.43,Bachelor's Degree,4,6801,181,11.58,57.69,UK,29.26
"Development worker, international aid",Healthcare,Increasing,Low,62711.28,Bachelor's Degree,2,935,1612,80.52,32.36,China,62.95
"Engineer, drilling",Manufacturing,Decreasing,Low,137863.83,Bachelor's Degree,4,4485,7636,16.73,49.14,Germany,70.09
"Designer, multimedia",IT,Increasing,Moderate,89267.95,Bachelor's Degree,6,1024,3423,40.38,40.77,Brazil,50.68
Hydrologist,Manufacturing,Increasing,High,84342.23,Master's Degree,7,8004,5124,82.7,44.06,India,38.69
Cabin crew,Transportation,Decreasing,Moderate,50027.24,High School,1,469,9800,49.51,40.05,USA,70.18
Health service manager,Healthcare,Decreasing,Moderate,84144.52,Master's Degree,9,3974,9351,43.84,42.09,India,74.73
Contracting civil engineer,Manufacturing,Decreasing,High,125246.73,Bachelor's Degree,7,387,2361,98.32,49.97,Canada,47.85
"Engineer, energy",Manufacturing,Increasing,Moderate,106688.86,Bachelor's Degree,8,9150,3073,95.78,35.46,Australia,55.74
Occupational psychologist,Finance,Increasing,Low,90834.13,PhD,8,1731,2834,44.79,28.51,USA,34.14
Further education lecturer,Education,Decreasing,Moderate,60756.07,Master's Degree,4,2876,4771,44.87,28.78,UK,41.04
"Geologist, engineering",Manufacturing,Increasing,High,115595.19,Master's Degree,6,1590,1396,50.92,48.86,USA,24.39
Health physicist,Healthcare,Increasing,High,109530.21,PhD,5,1070,160,71.63,39.68,Canada,49.37
Private music teacher,Education,Increasing,Moderate,30763.6,Bachelor's Degree,4,1610,6131,12.15,33.71,Canada,61.35
General practice doctor,Healthcare,Increasing,High,78113.6,Bachelor's Degree,7,9587,3864,95.09,46.07,Brazil,38.84
Public house manager,Retail,Increasing,Moderate,42797.19,High School,5,6049,1900,98.56,46.39,China,59.31
IT trainer,Education,Increasing,Moderate,53868.58,Bachelor's Degree,5,5303,7965,9.99,46.81,Canada,28.2
Warehouse manager,Transportation,Decreasing,Moderate,77049.08,Bachelor's Degree,5,881,3690,90.28,49.92,Australia,54.29
Civil Service fast streamer,Finance,Decreasing,High,81851.58,Master's Degree,0,9221,200,51.43,49.94,Australia,46.5
Sports administrator,Education,Decreasing,Moderate,46498.11,Bachelor's Degree,2,6848,4926,35.74,47.62,Canada,74.04
"Designer, television/film set",Entertainment,Increasing,High,73191.23,Bachelor's Degree,7,3321,2867,96.12,32.82,Brazil,71.92
Early years teacher,Education,Increasing,High,36596.72,Associate Degree,1,7000,794,50.24,43.31,Germany,50.9
"Engineer, communications",IT,Increasing,High,81840.46,Bachelor's Degree,4,2629,8971,96.99,44.87,Germany,37.05
"Accountant, chartered",Finance,Increasing,Moderate,113877.68,Bachelor's Degree,5,3942,6644,47.88,61.31,UK,37.65
"Nurse, children's",Healthcare,Increasing,High,67013.2,Bachelor's Degree,2,3144,6097,32.74,43.28,China,77.57
Counselling psychologist,Healthcare,Increasing,Moderate,70634.23,PhD,6,1552,9432,32.02,25.61,Australia,66.71
"Engineer, electrical",Manufacturing,Decreasing,Low,121806.27,Bachelor's Degree,6,6162,5593,8.76,38.93,UK,37.61
"Surveyor, minerals",Manufacturing,Decreasing,High,89545.4,Bachelor's Degree,3,1587,2727,30.78,38.8,Australia,31.55
Site engineer,Manufacturing,Decreasing,Moderate,92107.04,Bachelor's Degree,7,2504,9239,29.01,44.13,China,67.49
Passenger transport manager,Transportation,Increasing,Moderate,58669.27,Bachelor's Degree,9,5106,5915,91.58,54.15,Brazil,36.93
Insurance broker,Finance,Increasing,High,78614.9,Bachelor's Degree,3,9925,4229,93.52,64.71,Brazil,36.76
Publishing copy,Entertainment,Decreasing,Moderate,63866.98,Bachelor's Degree,1,4884,9736,56.89,55.65,Australia,37.47
"Conservation officer, nature",Manufacturing,Decreasing,High,60318.56,Bachelor's Degree,4,8790,2604,81.76,46.48,Brazil,58.37
Insurance broker,Finance,Decreasing,Low,93119.52,Bachelor's Degree,6,1301,1778,29.7,56.16,Brazil,78.06
"Education officer, community",Education,Decreasing,Low,49246.96,Bachelor's Degree,5,4328,854,39.49,42.57,Germany,76.03
Clinical research associate,Healthcare,Decreasing,Moderate,67644.85,Bachelor's Degree,4,9761,4483,97.49,54.18,Brazil,60.99
"Conservator, furniture",Entertainment,Increasing,High,47566.24,Bachelor's Degree,3,2760,355,5.85,39.43,Australia,37.22
Dealer,Finance,Decreasing,High,78738.6,Bachelor's Degree,2,6280,3191,88.95,62.91,Brazil,31.72
"Engineer, site",Manufacturing,Increasing,Moderate,95295.99,Bachelor's Degree,6,2571,4542,56.75,51.76,Australia,41.63
Medical laboratory scientific officer,Healthcare,Decreasing,Low,66209.73,Bachelor's Degree,3,7809,7270,84.18,58.44,UK,55.9
"Nurse, adult",Healthcare,Increasing,Moderate,64476.23,Bachelor's Degree,2,3813,3666,46.84,53.34,UK,49.24
Database administrator,IT,Decreasing,Low,103477.04,Bachelor's Degree,8,8778,186,52.16,59.26,Australia,47.72
Animator,Entertainment,Decreasing,Moderate,89063.49,Bachelor's Degree,5,6074,6720,95.53,45.59,India,74.79
Energy manager,Manufacturing,Increasing,Moderate,78465.47,Bachelor's Degree,6,9321,2706,4.23,44.09,Australia,53.06
Retail merchandiser,Retail,Increasing,High,48859.7,Bachelor's Degree,6,5270,3345,48.12,51.49,India,39.01
Primary school teacher,Education,Decreasing,High,52199.68,Bachelor's Degree,0,339,6310,50.5,44.68,Australia,65.89
Agricultural engineer,Manufacturing,Decreasing,Moderate,97320.6,Bachelor's Degree,3,1412,8122,20.45,47.99,Germany,43.63
Osteopath,Healthcare,Increasing,High,90968.58,Bachelor's Degree,4,4998,1465,98.44,31.26,China,62.08
"Engineer, land",Manufacturing,Increasing,Moderate,75056.52,Bachelor's Degree,5,4990,5925,29.38,52.89,India,65.71
Chief Marketing Officer,IT,Increasing,Low,157480.65,Master's Degree,17,5915,340,30.29,30.15,China,45.76
"Engineer, civil (contracting)",Manufacturing,Increasing,Low,101038.32,Bachelor's Degree,6,1596,710,11.8,47.0,Germany,42.7
Merchant navy officer,Transportation,Increasing,Moderate,73317.96,Bachelor's Degree,7,1107,5031,80.08,36.8,China,71.36
Pension scheme manager,Finance,Decreasing,Low,97094.1,Master's Degree,5,901,2074,27.03,54.89,UK,63.36
Transport planner,Transportation,Increasing,High,55729.72,Master's Degree,5,717,1207,33.14,46.23,USA,56.85
Aid worker,Healthcare,Increasing,Moderate,38619.61,Bachelor's Degree,3,8194,1643,14.0,39.57,Canada,36.1
Agricultural consultant,Manufacturing,Increasing,High,71583.49,Bachelor's Degree,5,9932,5041,64.12,41.78,Australia,37.8
Conference centre manager,Retail,Decreasing,Moderate,65473.41,Bachelor's Degree,8,8470,955,12.54,46.31,USA,20.56
Field trials officer,Manufacturing,Increasing,High,63151.16,Bachelor's Degree,3,8624,6664,23.57,43.01,India,37.03
Energy engineer,Manufacturing,Increasing,High,112480.92,Bachelor's Degree,3,7443,4371,78.14,47.79,Brazil,53.5
Chiropodist,Healthcare,Decreasing,High,66479.83,Associate Degree,4,8015,8463,2.36,50.12,Brazil,66.8
Mudlogger,Manufacturing,Increasing,Low,78425.14,Bachelor's Degree,5,1720,7252,30.23,42.24,India,77.95
Production manager,Manufacturing,Decreasing,Low,112242.81,Bachelor's Degree,6,2298,6609,89.45,41.93,Canada,56.77
Bonds trader,Finance,Decreasing,Low,110159.22,Bachelor's Degree,2,9126,6449,60.29,51.29,Germany,59.8
Research scientist (physical sciences),Education,Decreasing,Low,95756.0,PhD,7,486,111,63.53,30.07,India,20.73
"Therapist, nutritional",Healthcare,Increasing,Moderate,47041.91,Associate Degree,3,6145,4662,86.24,41.51,Canada,28.87
Community education officer,Education,Decreasing,Low,51700.88,Bachelor's Degree,4,8358,3948,22.07,35.9,India,68.68
Restaurant manager,Retail,Increasing,Moderate,67929.63,Associate Degree,6,2522,3412,53.7,54.54,China,68.78
Technical brewer,Manufacturing,Decreasing,High,57273.77,Bachelor's Degree,6,1564,6976,66.97,59.57,Australia,44.42
Television camera operator,Entertainment,Decreasing,Low,66675.77,Associate Degree,4,277,6218,81.44,39.63,India,73.71
Health physicist,Healthcare,Increasing,Low,83627.82,PhD,5,1718,4527,40.26,37.56,Brazil,64.39
Medical illustrator,Healthcare,Decreasing,Low,66658.25,Bachelor's Degree,5,7465,9618,61.39,42.89,Brazil,58.34
"Engineer, materials",Manufacturing,Decreasing,Low,88962.73,Bachelor's Degree,4,1260,3287,10.04,46.67,Germany,29.09
"Scientist, research (life sciences)",Healthcare,Increasing,High,103377.14,PhD,5,1499,1410,52.4,28.57,India,62.73
Contracting civil engineer,Manufacturing,Increasing,Low,108904.39,Bachelor's Degree,9,9763,163,48.56,42.51,China,32.16
"Engineer, drilling",Manufacturing,Decreasing,Moderate,130018.9,Bachelor's Degree,6,7323,4061,62.64,43.42,USA,28.68
"Engineer, chemical",Manufacturing,Decreasing,Low,92482.4,Bachelor's Degree,6,5677,1566,99.38,42.77,China,73.07
"Scientist, product/process development",Manufacturing,Increasing,Low,101240.17,Master's Degree,6,6204,1121,0.6,40.83,Brazil,70.59
Advice worker,Finance,Decreasing,Moderate,36192.39,Bachelor's Degree,5,4511,845,88.94,46.1,Australia,39.41
Pathologist,Healthcare,Decreasing,Low,169915.35,PhD,8,6248,3569,18.88,16.58,Brazil,32.38
Publishing rights manager,Finance,Increasing,Low,86787.94,Bachelor's Degree,7,6306,1622,69.47,48.73,Australia,41.63
Analytical chemist,Manufacturing,Increasing,Moderate,94398.92,Master's Degree,4,4388,4181,36.42,51.38,Brazil,46.71
"Engineer, structural",Manufacturing,Decreasing,Moderate,107326.27,Bachelor's Degree,6,8597,1731,47.85,45.75,India,75.44
"Administrator, arts",Entertainment,Increasing,Moderate,46402.06,Bachelor's Degree,3,1265,9537,30.23,53.17,China,30.79
"Administrator, charities/voluntary organisations",Healthcare,Increasing,Low,44712.52,Bachelor's Degree,1,5552,4953,91.83,55.96,Germany,31.06
Personnel officer,Finance,Increasing,High,71973.74,Bachelor's Degree,2,9154,7991,27.13,56.18,China,69.69
Financial manager,Finance,Increasing,High,131533.52,Master's Degree,9,7644,8144,67.55,42.16,USA,43.96
Hydrographic surveyor,Manufacturing,Increasing,High,83337.23,Master's Degree,8,2739,6791,95.14,38.22,USA,50.58
Energy engineer,Manufacturing,Decreasing,High,124300.65,Bachelor's Degree,5,9119,3842,56.26,39.73,Australia,48.98
"Engineer, land",Manufacturing,Decreasing,High,81263.89,Bachelor's Degree,8,309,9005,68.3,41.82,Germany,42.52
Hydrologist,Manufacturing,Increasing,Moderate,105126.83,Master's Degree,7,5205,9681,8.95,49.13,China,39.41
Seismic interpreter,Manufacturing,Increasing,Moderate,98014.32,Master's Degree,9,8235,5484,34.21,45.66,Canada,42.47
Mechanical engineer,Manufacturing,Decreasing,Moderate,86169.38,Bachelor's Degree,8,7254,6244,42.83,53.58,Germany,32.44
Dramatherapist,Healthcare,Decreasing,High,41738.45,Master's Degree,4,5171,8453,30.91,23.34,Canada,46.93
Clothing/textile technologist,Manufacturing,Increasing,Moderate,51270.0,Bachelor's Degree,5,5506,9192,23.77,55.84,Canada,26.08
Facilities manager,Finance,Increasing,Low,83726.72,Bachelor's Degree,6,9803,7788,74.24,53.9,Australia,46.89
"Engineer, land",Manufacturing,Increasing,High,85941.89,Bachelor's Degree,5,7231,3549,85.58,40.26,China,74.38
"Engineer, manufacturing systems",Manufacturing,Increasing,High,91695.69,Bachelor's Degree,6,4469,8870,35.35,44.48,Brazil,77.59
Field trials officer,Manufacturing,Increasing,High,44838.12,Bachelor's Degree,6,4636,6665,30.51,52.51,USA,46.88
"Scientist, biomedical",Healthcare,Increasing,Low,60710.71,Bachelor's Degree,3,2165,4385,18.08,53.01,Brazil,37.15
Freight forwarder,Transportation,Decreasing,Low,63225.83,Associate Degree,5,4090,9466,83.22,59.78,Canada,53.78
Electrical engineer,Manufacturing,Decreasing,High,99194.64,Bachelor's Degree,6,4577,4932,7.84,41.46,USA,22.23
Educational psychologist,Education,Increasing,Moderate,87368.45,PhD,6,3193,9763,5.15,32.15,UK,65.98
Industrial/product designer,Manufacturing,Increasing,Moderate,60949.53,Bachelor's Degree,7,3316,2487,42.93,52.81,Germany,35.64
Cartographer,Manufacturing,Increasing,Moderate,72426.36,Bachelor's Degree,7,6319,9140,72.68,51.78,Brazil,54.71
"Engineer, automotive",Manufacturing,Decreasing,Moderate,90214.77,Bachelor's Degree,3,9049,8295,2.58,53.56,Australia,25.74
"Psychologist, educational",Education,Decreasing,Low,94197.58,PhD,8,9542,7758,60.74,30.25,India,67.16
Audiological scientist,Healthcare,Increasing,Low,62170.52,Master's Degree,4,5358,4843,67.74,37.27,China,34.1
Architect,Manufacturing,Decreasing,Low,106309.52,Master's Degree,11,7636,9798,51.32,40.21,Canada,52.02
Information systems manager,IT,Decreasing,Moderate,122371.51,Master's Degree,12,2154,5639,3.23,43.41,USA,57.26
Printmaker,Entertainment,Increasing,Moderate,45695.62,Bachelor's Degree,3,5478,4315,71.23,39.04,Australia,75.81
"Engineer, energy",Manufacturing,Increasing,Moderate,86270.47,Bachelor's Degree,8,7107,331,25.23,40.83,India,20.88
Naval architect,Transportation,Decreasing,High,93110.47,Master's Degree,4,3556,6311,52.62,35.03,Australia,49.8
"Engineer, broadcasting (operations)",Entertainment,Decreasing,Moderate,87912.53,Bachelor's Degree,8,8794,971,52.05,45.89,USA,28.98
"Surveyor, building",Manufacturing,Decreasing,High,75711.52,Bachelor's Degree,3,5789,1600,72.52,53.26,China,37.24
Lobbyist,Finance,Increasing,Low,73184.44,Bachelor's Degree,8,4973,1002,62.41,43.45,Brazil,51.03
Recruitment consultant,Finance,Decreasing,Low,65237.6,Bachelor's Degree,2,1106,8949,93.97,55.84,Canada,63.56
Regulatory affairs officer,Healthcare,Increasing,Low,93291.1,Bachelor's Degree,8,997,8834,48.79,47.84,Australia,71.64
"Engineer, control and instrumentation",Manufacturing,Increasing,High,109879.5,Bachelor's Degree,5,7561,287,90.78,53.52,India,54.2
Graphic designer,Entertainment,Increasing,Moderate,81294.23,Bachelor's Degree,4,208,9321,55.94,51.05,India,21.27
Health and safety inspector,Healthcare,Decreasing,Low,65277.73,Bachelor's Degree,7,6833,9492,18.39,42.7,Germany,40.93
Analytical chemist,Manufacturing,Increasing,Moderate,75842.55,Master's Degree,7,7483,3666,48.72,40.57,China,65.21
"Loss adjuster, chartered",Finance,Decreasing,Low,88601.51,Bachelor's Degree,8,1615,4807,0.89,47.2,India,71.22
Ceramics designer,Entertainment,Decreasing,Moderate,57475.26,Bachelor's Degree,2,4283,1880,7.56,32.9,Brazil,25.78
Chief Technology Officer,IT,Decreasing,Moderate,299679.99,Master's Degree,16,9738,4071,13.73,21.76,Germany,77.52
Armed forces logistics/support/administrative officer,Transportation,Decreasing,Moderate,68028.35,Bachelor's Degree,7,7324,5006,15.0,35.77,Brazil,29.4
Fisheries officer,Manufacturing,Decreasing,Moderate,61836.14,Bachelor's Degree,7,6682,2366,60.74,51.9,Australia,46.93
"Secretary, company",Finance,Increasing,Moderate,84412.68,Bachelor's Degree,8,1842,4956,27.7,52.06,UK,38.68
IT technical support officer,IT,Increasing,Moderate,74748.52,Associate Degree,3,7737,5385,79.69,67.17,Australia,67.58
Occupational psychologist,Finance,Increasing,Low,75425.72,PhD,8,8833,8532,73.75,34.74,Australia,27.34
"Runner, broadcasting/film/video",Entertainment,Increasing,Low,44064.68,High School,0,2409,7791,92.43,55.0,Germany,57.0
"Accountant, chartered public finance",Finance,Decreasing,Low,90803.35,Bachelor's Degree,4,4520,2840,48.81,53.37,Germany,26.89
Television floor manager,Entertainment,Decreasing,High,72214.27,Bachelor's Degree,4,3628,8853,7.04,39.56,China,55.26
Agricultural engineer,Manufacturing,Increasing,High,75518.11,Bachelor's Degree,5,5223,3416,89.95,48.92,Germany,24.99
Chief of Staff,IT,Increasing,Moderate,159012.4,Master's Degree,15,2432,8712,44.8,34.43,USA,33.33
"Development worker, international aid",Healthcare,Decreasing,High,44921.83,Bachelor's Degree,7,5153,9504,40.84,33.36,UK,53.77
Visual merchandiser,Retail,Decreasing,Moderate,58137.69,Associate Degree,1,806,7128,9.42,56.71,Germany,28.06
Technical sales engineer,Manufacturing,Decreasing,Moderate,105193.78,Bachelor's Degree,4,1942,4813,27.47,49.36,Australia,31.14
Learning mentor,Education,Decreasing,Moderate,37989.23,High School,3,7706,5042,57.63,56.78,Brazil,25.58
"Therapist, drama",Healthcare,Decreasing,High,50035.55,Master's Degree,3,8850,3341,41.38,25.47,UK,74.01
"Therapist, art",Healthcare,Decreasing,Moderate,56810.43,Master's Degree,4,9564,7864,61.86,22.79,UK,31.34
"Engineer, biomedical",Healthcare,Increasing,High,109176.54,Master's Degree,6,1153,4088,38.02,40.32,Brazil,70.47
Ranger/warden,Manufacturing,Increasing,Moderate,39355.52,Bachelor's Degree,4,2865,9086,54.25,37.38,Australia,24.36
Manufacturing engineer,Manufacturing,Increasing,Low,78499.2,Bachelor's Degree,8,1370,3230,84.77,52.42,Canada,55.03
Midwife,Healthcare,Increasing,Moderate,65952.72,Bachelor's Degree,6,382,2131,96.09,31.93,Brazil,25.47
"Engineer, chemical",Manufacturing,Increasing,Moderate,134867.59,Bachelor's Degree,4,9815,9479,94.93,40.53,USA,63.21
"Administrator, local government",Finance,Decreasing,High,63657.03,Bachelor's Degree,2,1879,1009,73.42,57.28,UK,69.03
Lawyer,Finance,Increasing,Low,171861.28,Bachelor's Degree,8,4103,8685,36.11,35.06,Brazil,60.2
Fine artist,Entertainment,Increasing,Moderate,30664.75,Bachelor's Degree,4,1644,5577,39.16,34.53,China,43.61
Regulatory affairs officer,Healthcare,Increasing,Low,85193.11,Bachelor's Degree,8,6846,8428,14.51,42.07,UK,50.37
Materials engineer,Manufacturing,Decreasing,High,116254.44,Bachelor's Degree,7,8308,2454,23.63,43.2,Australia,63.68
Company secretary,Finance,Increasing,Moderate,86126.95,Bachelor's Degree,4,688,2640,99.97,58.12,China,61.18
